name,ticker,market,sector
Solar Industries India Limited,SOLARINDS,NSE,Process industries
Solarium Green Energy Limited,SOLARIUM,BSE,Electronic technology
Solex Energy Ltd.,SOLEX,NSE,Producer manufacturing
Solid Stone Co. Ltd.,SOLIDSTON,BSE,Non-energy minerals
Solitaire Machine Tools Limited,SOLIMAC,BSE,Producer manufacturing
Somany Ceramics Limited,SOMANYCERA,NSE,Producer manufacturing
Soma Papers & Industries Ltd,SOMAPPR,BSE,Process industries
Soma Textiles & Industries Ltd,SOMATEX,NSE,Process industries
Somi Conveyor Beltings Limited,SOMICONVEY,NSE,Producer manufacturing
Sona BLW Precision Forgings Ltd.,SONACOMS,NSE,Producer manufacturing
Sonal Mercantile Ltd,SONAL,BSE,Finance
Sonal Adhesives Limited,SONALAD,BSE,Producer manufacturing
Sonalis Consumer Products Limited,SONALIS,BSE,Consumer non-durables
Sona Machinery Ltd.,SONAMAC,NSE,Producer manufacturing
Sonam Ltd,SONAMLTD,NSE,Consumer durables
Sonata Software Limited,SONATSOFTW,NSE,Technology services
Sonu Infratech Ltd.,SONUINFRA,NSE,Industrial services
Sotac Pharmaceuticals Limited,SOTAC,NSE,Health technology
Savita Oil Technologies Limited,SOTL,NSE,Process industries
Source Industries (India) Limited,SOURCEIND,BSE,Consumer durables
Source Natural Foods & Herbal Supplements Ltd.,SOURCENTRL,BSE,Health technology
South Indian Bank Limited,SOUTHBANK,NSE,Finance
Southern Infoconsultants Limited,SOUTHERNIN,BSE,Distribution services
Southern Magnesium & Chemicals Ltd.,SOUTHMG,BSE,Non-energy minerals
South West Pinnacle Exploration Ltd.,SOUTHWEST,NSE,Energy minerals
Southern Latex Ltd.,SOUTLAT,BSE,Finance
Sovereign Diamonds Limited,SOVERDIA,BSE,Consumer durables
SPA Capital Services Ltd.,SPACAPS,BSE,Finance
Space Incubatrics Technologies Ltd.,SPACEINCUBA,BSE,Technology services
S.P. Apparels Ltd.,SPAL,NSE,Consumer non-durables
Spandana Sphoorty Financial Limited,SPANDANA,NSE,Finance
Sparc Electrex Limited,SPAR,BSE,Electronic technology
Sun Pharma Advanced Research Co. Ltd.,SPARC,NSE,Health technology
Sparkle Gold Rock Limited,SPARKLEGR,BSE,Process industries
SP Capital Financing Ltd.,SPCAPIT,BSE,Finance
Spacenet Enterprises India Ltd.,SPCENET,NSE,Commercial services
Shivalic Power Control Limited,SPCL,NSE,Producer manufacturing
Spectrum Foods Limited,SPECFOOD,BSE,Consumer non-durables
Speciality Restaurants Ltd.,SPECIALITY,NSE,Consumer services
Spectra Industries Limited,SPECTRA,BSE,Retail trade
Spectrum Electrical Industries Limited,SPECTRUM,NSE,Electronic technology
Spectrum Talent Management Limited,SPECTSTM,NSE,Commercial services
SPEL Semiconductor Limited,SPELS,BSE,Electronic technology
Spencer's Retail Ltd.,SPENCERS,NSE,Retail trade
Spenta International Limited,SPENTA,BSE,Consumer non-durables
Southern Petrochemical Industries Corporation Limited,SPIC,NSE,Process industries
Spice Islands Industries Limited,SPICEISLIN,BSE,Process industries
SpiceJet Limited,SPICEJET,BSE,Transportation
Spice Lounge Food Works Ltd,SPICELOUNG,BSE,Retail trade
Spinaroo Commercial Limited,SPINAROO,BSE,Non-energy minerals
Maruti Interior Products Ltd.,SPITZE,BSE,Consumer durables
Swashthik Plascon Limited,SPL,BSE,Process industries
SPL Industries Limited,SPLIL,NSE,Consumer non-durables
Supreme Petrochem Limited,SPLPETRO,NSE,Process industries
SPML Infra Limited,SPMLINFRA,NSE,Industrial services
Sportking India Ltd.,SPORTKING,NSE,Process industries
SPP Polymer Ltd.,SPPPOLY,NSE,Process industries
Sprayking Ltd,SPRAYKING,BSE,Producer manufacturing
Spright Agro Limited,SPRIGHT,BSE,Distribution services
SP Refractories Ltd.,SPRL,NSE,Non-energy minerals
Shree Precoated Steels Limited,SPSL,BSE,Finance
Saptarishi Agro Industries Ltd.,SPTRSHI,BSE,Process industries
Spunweb Nonwoven Limited,SPUNWEB,NSE,Process industries
Shriram Asset Management Co. Ltd.,SRAMSET,BSE,Finance
Shankar Lal Rampal Dye-Chem Ltd.,SRD,NSE,Distribution services
Sarda Proteins Ltd.,SRDAPRT,BSE,Process industries
Sreechem Resins Ltd.,SRECR,BSE,Non-energy minerals
Sreeleathers Ltd.,SREEL,NSE,Retail trade
Srestha Finvest Ltd.,SRESTHA,BSE,Finance
Srf Limited,SRF,NSE,Process industries
SRG Housing Finance Ltd.,SRGHFL,NSE,Finance
Sree Rayalaseema Hi-Strength Hypo Limited,SRHHYPOLTD,NSE,Process industries
Sri Chakra Cement Ltd.,SRICC,BSE,Non-energy minerals
Srigee DLM Limited,SRIGEE,BSE,Producer manufacturing
Sri KPR Industries Ltd.,SRIKPRIND,BSE,Non-energy minerals
Sri Nachammai Cotton Mills Limited,SRINACHA,BSE,Process industries
Srivasavi Adhesive Tapes Limited,SRIVASAVI,NSE,Process industries
SRM Contractors Ltd.,SRM,NSE,Industrial services
Sri Ramakrishna Mills Coimbatore Ltd.,SRMCL,BSE,Finance
SRM Energy Limited,SRMENERGY,BSE,Utilities
Shree Ram Proteins Ltd.,SRPL,NSE,Process industries
Silicon Rental Solutions Ltd.,SRSOLTD,BSE,Finance
SRU Steels Limited,SRUSTEELS,BSE,Distribution services
Saraswati Saree Depot Limited,SSDL,NSE,Distribution services
Sathlokhar Synergys E&C Global Limited,SSEGL,NSE,Industrial services
Srivari Spices and Foods Limited,SSFL,NSE,Consumer non-durables
Share Samadhan Limited,SSL,BSE,Commercial services
Sir Shadi Lal Enterprises Limited,SSLEL,BSE,Process industries
SSPDL Limited,SSPDL,BSE,Finance
SSPN Finance Ltd.,SSPNFIN,BSE,Finance
Steel Strips Wheels Ltd,SSWL,NSE,Producer manufacturing
Shree Steel Wire Ropes Limited,SSWRL,BSE,Non-energy minerals
Storage Technologies & Automation Ltd.,STAL,BSE,Producer manufacturing
Stallion India Fluorochemicals Limited,STALLION,NSE,Distribution services
Standard Capital Markets Ltd.,STANCAP,BSE,Finance
Stanley Lifestyles Ltd.,STANLEY,NSE,Consumer durables
Stanpacks (India) Limited,STANPACK,BSE,Process industries
Stanrose Mafatlal Investments & Finance Ltd.,STANROS,BSE,Finance
Strides Pharma Science Ltd,STAR,NSE,Health technology
Star Cement Ltd.,STARCEMENT,NSE,Non-energy minerals
Starcom Information Technology Limited,STARCOM,BSE,Distribution services
Star Delta Transformers Ltd.,STARDELTA,BSE,Producer manufacturing
Star Health & Allied Insurance Co. Ltd.,STARHEALTH,NSE,Finance
Star Housing Finance Limited,STARHFL,BSE,Finance
Star Imaging & Path Lab Ltd.,STARIMAGIN,BSE,Health services
Starlineps Enterprises Ltd.,STARLENT,BSE,Consumer durables
Starlog Enterprises Limited,STARLOG,BSE,Transportation
Star Paper Mills Ltd.,STARPAPER,NSE,Process industries
Starteck Finance Ltd.,STARTECK,NSE,Finance
State Trading Corporation of India Limited,STCINDIA,NSE,Distribution services
S&T Corporation Limited,STCORP,BSE,Finance
Standard Batteries Limited,STDBAT,BSE,Producer manufacturing
Standard Surfactants Ltd.,STDSFAC,BSE,Consumer non-durables
Standard Shoe Sole & Mould India Ltd.,STDSHOE,BSE,Process industries
Steelcast Ltd.,STEELCAS,NSE,Non-energy minerals
Steel City Securities Ltd.,STEELCITY,NSE,Finance
Steel Exchange India Limited,STEELXIND,NSE,Non-energy minerals
STEL Holdings Limited,STEL,NSE,Finance
Stellant Securities (India) Ltd.,STELLANT,BSE,Finance
Stellar Capital Services Ltd.,STELLAR,BSE,Finance
Step Two Corporation Ltd,STEP2COR,BSE,Finance
Sterling Powergensys Limited,STERPOW,BSE,Electronic technology
Sterling Tools Limited,STERTOOLS,NSE,Producer manufacturing
South India Paper Mills Limited,STHINPA,BSE,Process industries
Shreeji Translogistics Ltd.,STL,BSE,Transportation
STL Networks Limited,STLNETWORK,NSE,Technology services
Steel Strips Infrastructures Ltd.,STLSTRINF,BSE,Finance
Sterlite Technologies Limited,STLTECH,NSE,Technology services
Steelman Telecom Ltd.,STML,BSE,Communications
Stovec Industries Limited,STOVACQ,BSE,Producer manufacturing
Stove Kraft Ltd.,STOVEKRAFT,NSE,Consumer durables
Stratmont Industries Limited,STRATMONT,BSE,Energy minerals
Sterling Green Woods Ltd.,STRGRENWO,BSE,Finance
Studio LSD Limited,STUDIOLSD,NSE,Consumer services
Sturdy Industries Ltd.,STURDY,BSE,Non-energy minerals
Stylam Industries Limited,STYLAMIND,NSE,Non-energy minerals
Baazar Style Retail Limited,STYLEBAAZA,NSE,Retail trade
Styrenix Performance Materials Ltd,STYRENIX,NSE,Process industries
Subam Papers Limited,SUBAM,BSE,Process industries
Subex Limited,SUBEXLTD,NSE,Technology services
Subros Limited,SUBROS,NSE,Producer manufacturing
Subhash Silk Mills Ltd.,SUBSM,BSE,Process industries
Super Crop Safe Limited,SUCROSA,BSE,Process industries
Sudal Industries Limited,SUDAI,BSE,Non-energy minerals
Sudarshan Chemical Industries Limited,SUDARSCHEM,NSE,Process industries
Sudarshan Pharma Industries Ltd,SUDARSHAN,BSE,Health technology
Suditi Industries Limited,SUDTIND_B,BSE,Process industries
Sugal & Damani Share Brokers Limited,SUGALDAM,BSE,Commercial services
Sugs Lloyd Limited,SUGSLLOYD,BSE,Utilities
Sujala Trading & Holdings Ltd.,SUJALA,BSE,Finance
Sukhjit Starch & Chemicals Ltd.,SUKHJITS,NSE,Consumer non-durables
Sula Vineyards Ltd.,SULA,NSE,Process industries
Sulabh Engineers & Services Ltd.,SULABEN,BSE,Finance
Sumedha Fiscal Services Ltd,SUMEDHA,BSE,Finance
Sumeet Industries Limited,SUMEETINDS,NSE,Process industries
Sumeru Industries Limited,SUMERUIND,BSE,Process industries
Sumitomo Chemical India Ltd.,SUMICHEM,NSE,Process industries
Sumit Woods Ltd.,SUMIT,NSE,Finance
Summit Securities Limited,SUMMITSEC,NSE,Miscellaneous
Sumuka Agro Industries Ltd,SUMUKA,BSE,Producer manufacturing
Suncity Synthetics Limited,SUNCITYSY,BSE,Process industries
Sundaram-Clayton Limited,SUNCLAY,NSE,Producer manufacturing
Sundaram Multi Pap Limited,SUNDARAM,NSE,Producer manufacturing
Sundaram Finance Limited,SUNDARMFIN,NSE,Finance
Sundaram Finance Holdings Ltd.,SUNDARMHLD,NSE,Finance
Sundaram Brake Linings Limited,SUNDRMBRAK,NSE,Producer manufacturing
Sundram Fasteners Limited,SUNDRMFAST,NSE,Producer manufacturing
Sundrop Brands Limited Shs Dematerialised,SUNDROP,NSE,Process industries
Sunflag Iron & Steel Co. Ltd.,SUNFLAG,NSE,Non-energy minerals
Sungold Capital Limited,SUNGOLD,BSE,Finance
Sunil Agro Foods Limited,SUNILAGR,BSE,Process industries
Sunil Industries Ltd.,SUNILTX,BSE,Consumer non-durables
Sunita Tools Limted,SUNITATOOL,BSE,Producer manufacturing
Sunlite Recycling Industries Limited,SUNLITE,NSE,Non-energy minerals
Sunil Healthcare Ltd.,SUNLOC,BSE,Health technology
Sun Pharmaceutical Industries Limited,SUNPHARMA,NSE,Health technology
Sunraj Diamond Exports Limited,SUNRAJDI,BSE,Consumer durables
Sunrakshakk Industries India Ltd,SUNRAKSHAK,BSE,Process industries
Sunrest Lifescience Limited,SUNREST,NSE,Health technology
Sun Retail Ltd.,SUNRETAIL,BSE,Consumer non-durables
Sunshield Chemicals Limited,SUNSHIEL,BSE,Process industries
Suntech Infra Solutions Limited,SUNTECH,NSE,Industrial services
Sunteck Realty Limited,SUNTECK,NSE,Finance
Sun TV Network Limited,SUNTV,NSE,Consumer services
Super Sales India Limited,SUPER,BSE,Process industries
Super Bakers (India) Ltd.,SUPERBAK,BSE,Process industries
Superhouse Limited,SUPERHOUSE,NSE,Consumer non-durables
Superior Finlease Ltd.,SUPERIOR,BSE,Finance
Super Iron Foundry Ltd.,SUPERIRON,BSE,Non-energy minerals
Supershakti Metaliks Ltd.,SUPERSHAKT,BSE,Non-energy minerals
Super Spinning Mills Limited,SUPERSPIN,NSE,Process industries
Supertex Industries Limited,SUPERTEX,BSE,Process industries
Suprajit Engineering Limited,SUPRAJIT,NSE,Producer manufacturing
Supra Pacific Financial Services Ltd,SUPRAPFSL,BSE,Commercial services
Supra Trends Ltd.,SUPRATRE,BSE,Process industries
Supreme Holdings & Hospitality (India) Limited,SUPREME,NSE,Finance
Supreme Engineering Ltd.,SUPREMEENG,NSE,Non-energy minerals
Supreme Industries Limited,SUPREMEIND,NSE,Producer manufacturing
Supreme Infrastructure India Limited,SUPREMEINF,NSE,Industrial services
Supreme Power Equipment Ltd.,SUPREMEPWR,NSE,Producer manufacturing
Supriya Lifescience Limited,SUPRIYA,NSE,Health technology
Super Tannery Ltd.,SUPTANERY,BSE,Process industries
Suraj Products Limited,SURAJ,BSE,Non-energy minerals
Suraj Limited,SURAJLTD,NSE,Non-energy minerals
Suraksha Diagnostic Ltd.,SURAKSHA,NSE,Health services
Surana Solar Limited,SURANASOL,NSE,Electronic technology
Surana Telecom & Power Ltd.,SURANAT&P,NSE,Distribution services
Surani Steel Tubes Ltd.,SURANI,NSE,Non-energy minerals
Surat Trade & Mercantile Limited,SURATRAML,BSE,Process industries
Surbhi Industries Ltd,SURBHIN,BSE,Process industries
Suryo Foods & Industries Ltd.,SURFI,BSE,Process industries
Suraj Industries Ltd,SURJIND,BSE,Process industries
Suryaamba Spinning Mills Limited,SURYAAMBA,BSE,Process industries
Suryalata Spinning Mills Limited,SURYALA,BSE,Process industries
Suryalakshmi Cotton Mills Ltd.,SURYALAXMI,NSE,Process industries
Surya Roshni Limited,SURYAROSNI,NSE,Non-energy minerals
Suryoday Small Finance Bank Limited,SURYODAY,NSE,Finance
Suryavanshi Spinning Mills Limited,SURYVANSP,BSE,Process industries
Sutlej Textiles & Industries Ltd.,SUTLEJTEX,NSE,Process industries
Suumaya Industries Ltd.,SUULD,NSE,Consumer non-durables
Suumaya Corporation Limited,SUUMAYA,BSE,Commercial services
Suven Life Sciences Limited,SUVEN,NSE,Health technology
Suvidhaa Infoserve Limited,SUVIDHAA,NSE,Commercial services
Suyog Telematics Ltd.,SUYOG,NSE,Industrial services
Suzlon Energy Ltd,SUZLON,NSE,Producer manufacturing
Svam Software Limited,SVAMSOF,BSE,Technology services
Swasti Vinayaka Art & Heritage Corp. Ltd.,SVARTCORP,BSE,Finance
SVC Industries Ltd,SVCIND,BSE,Process industries
S V Global Mill Ltd.,SVGLOBAL,BSE,Finance
S.V.J. Enterprises Ltd.,SVJ,BSE,Consumer non-durables
Shree Vasu Logistics Ltd.,SVLL,NSE,Transportation
SVP Global Textiles Limited,SVPGLOB,NSE,Distribution services
Shri Venkatesh Refineries Limited,SVRL,BSE,Process industries
SVS Ventures Ltd.,SVS,BSE,Commercial services
SW Investments Ltd.,SW1,BSE,Finance
Swadeshi Industries & Leasing Ltd.,SWADEIN,BSE,Process industries
Swadha Nature Ltd,SWADHATURE,BSE,Process industries
Swadeshi Polytex Ltd,SWADPOL,BSE,Process industries
Swagtam Trading & Services Ltd.,SWAGTAM,BSE,Finance
New Swan Multitech Limited,SWANAGRO,BSE,Producer manufacturing
Swan Corp Limited,SWANCORP,NSE,Utilities
Swan Defence and Heavy Industries Ltd,SWANDEF,NSE,Producer manufacturing
Swaraj Suiting Limited,SWARAJ,NSE,Process industries
Swaraj Engines Ltd,SWARAJENG,NSE,Producer manufacturing
Swarnsarita Jewels India Limited,SWARNSAR,BSE,Consumer durables
Swasth Foodtech India Limited,SWASTH,BSE,Consumer non-durables
Swastik Pipe Ltd.,SWASTIK,NSE,Producer manufacturing
Swastika Investmart Limited,SWASTIKA,BSE,Finance
Swastika Castal Ltd,SWASTIKAAL,BSE,Producer manufacturing
Swasti Vinayaka Synthetics Limited,SWASTIVI,BSE,Process industries
Swati Projects Limited,SWATIPRO,BSE,Finance
Swelect Energy Systems Limited,SWELECTES,NSE,Producer manufacturing
Swiggy Limited,SWIGGY,NSE,Transportation
Swiss Military Consumer Goods Limited,SWISSMLTRY,BSE,Distribution services
Switching Technologies Gunther Limited,SWITCHTE,BSE,Producer manufacturing
Swojas Foods Ltd.,SWOJAS,BSE,Process industries
Swarna Securities Limited,SWRNASE,BSE,Finance
Sterling And Wilson Renewable Energy Limited,SWSOLAR,NSE,Industrial services
Sybly Industries Limited,SYBLY,BSE,Process industries
Sylph Technologies Limited,SYLPH,BSE,Technology services
Sylvan Plyboard (India) Limited,SYLVANPLY,NSE,Non-energy minerals
Symbiox Investment & Trading Co. Ltd.,SYMBIOX,BSE,Finance
Symphony Limited,SYMPHONY,NSE,Producer manufacturing
Syncom Formulation (India) Ltd.,SYNCOMF,NSE,Health technology
Syngene International Ltd.,SYNGENE,NSE,Commercial services
Synoptics Technologies Limited,SYNOPTICS,NSE,Technology services
Synthiko Foils Limited,SYNTHFO,BSE,Producer manufacturing
Syrma SGS Technology Limited,SYRMA,NSE,Electronic technology
Syschem India Ltd.,SYSCHEM,BSE,Health technology
Systango Technologies Limited,SYSTANGO,NSE,Technology services
Systematix Corporate Services Limited,SYSTMTXC,BSE,Finance
Systematix Securities Ltd.,SYTIXSE,BSE,Finance
TAAL Enterprises Ltd,TAALENT,BSE,Transportation
TAC Infosec Limited,TAC,NSE,Technology services
Tahmar Enterprises Ltd,TAHMARENT,BSE,Process industries
TAI Industries Ltd,TAIIND,BSE,Distribution services
Tainwala Chemicals & Plastics (India) Ltd,TAINWALCHM,NSE,Process industries
TAJGVK Hotels & Resorts Ltd.,TAJGVK,NSE,Consumer services
TAKE Solutions Limited,TAKE,NSE,Technology services
Takyon Networks Limited,TAKYON,BSE,Technology services
Talbros Automotive Components Limited,TALBROAUTO,NSE,Producer manufacturing
Talbros Engineering Ltd.,TALBROSENG,BSE,Non-energy minerals
Tamboli Industries Ltd,TAMBOLIIN,BSE,Finance
Taneja Aerospace & Aviation Ltd.,TANAA,BSE,Electronic technology
TANFAC Industries Limited,TANFACIND,BSE,Process industries
Tankup Engineers Limited,TANKUP,NSE,Producer manufacturing
Tanla Platforms Ltd,TANLA,NSE,Technology services
Tanvi Foods India Ltd.,TANVI,BSE,Distribution services
Taparia Tools Ltd.,TAPARIA,BSE,Consumer durables
Tapi Fruit Processing Ltd.,TAPIFRUIT,NSE,Consumer non-durables
Tara Chand Infralogistic Solutions Limited,TARACHAND,NSE,Finance
Tarai Foods Limited,TARAI,BSE,Consumer non-durables
Tarapur Transformers Limited,TARAPUR,NSE,Producer manufacturing
TARC Limited,TARC,NSE,Finance
Transformers and Rectifiers (India) Limited,TARIL,NSE,Producer manufacturing
Tarini International Ltd,TARINI,BSE,Industrial services
Tarmat Ltd.,TARMAT,NSE,Industrial services
Tarsons Products Limited,TARSONS,NSE,Process industries
Tasty Bite Eatables Ltd,TASTYBITE,NSE,Consumer non-durables
Tata Chemicals Limited,TATACHEM,NSE,Process industries
Tata Communications Limited,TATACOMM,NSE,Communications
Tata Consumer Products Limited,TATACONSUM,NSE,Consumer non-durables
Tata Elxsi Limited,TATAELXSI,NSE,Technology services
Tata Investment Corporation Limited,TATAINVEST,NSE,Finance
Tata Motors Limited,TATAMOTORS,NSE,Consumer durables
Tata Power Company Limited,TATAPOWER,NSE,Utilities
Tata Steel Limited,TATASTEEL,NSE,Non-energy minerals
Tata Technologies Limited,TATATECH,NSE,Technology services
Tatia Global Vennture Ltd.,TATIAGLOB,BSE,Finance
Tatva Chintan Pharma Chem Limited,TATVA,NSE,Process industries
Taurian MPS Limited,TAURIAN,NSE,Producer manufacturing
Tavernier Resources Limited,TAVERNIER,BSE,Distribution services
TBI Corn Limited,TBI,NSE,Process industries
TBO Tek Ltd.,TBOTEK,NSE,Technology services
Tribhovandas Bhimji Zaveri Limited,TBZ,NSE,Consumer durables
TCC Concept Ltd,TCC,BSE,Distribution services
TCFC Finance Limited,TCFCFINQ,BSE,Finance
Transport Corporation of India Limited,TCI,NSE,Transportation
TCI Express Ltd.,TCIEXP,NSE,Transportation
TCI Finance Limited,TCIFINANCE,NSE,Finance
TCI Industries Limited,TCIIND,BSE,Finance
Thaai Casting Limited,TCL,NSE,Producer manufacturing
TCM Limited,TCMLMTD,BSE,Process industries
TCPL Packaging Limited,TCPLPACK,NSE,Commercial services
Tata Consultancy Services Limited,TCS,NSE,Technology services
TD Power Systems Limited,TDPOWERSYS,NSE,Producer manufacturing
Tasty Dairy Specialities Ltd.,TDSL,BSE,Consumer non-durables
Team India Guaranty Ltd,TEAMGTY,NSE,Finance
TeamLease Services Limited,TEAMLEASE,NSE,Commercial services
Techera Engineering India Ltd.,TECHERA,NSE,Producer manufacturing
Techknowgreen Solutions Limited,TECHKGREEN,BSE,Commercial services
Trident Techlabs Limited,TECHLABS,NSE,Distribution services
Tech Mahindra Limited,TECHM,NSE,Technology services
Technichem Organics Limited,TECHNICHEM,BSE,Process industries
Techno Electric & Engineering Company Limited,TECHNOE,NSE,Industrial services
Technopack Polymers Ltd.,TECHNOPACK,BSE,Producer manufacturing
